ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
a0, fp_dp_scalar_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 12, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 13, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 14, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 15, Accumulator, 5179738000, 0, 0, 0, 0
